date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,Entrée,Plat,Accompagnement,Fromage,Dessert,Entrée Food Type,Plat Food Type,Accompagnement Food Type,Fromage Food Type,Dessert Food Type,Entrée_Bio,Plat_Bio,Accompagnement_Bio,Fromage_Bio,Dessert_Bio,affluence_reelle,affluence_reelle_predite,gaspillage_predit,gaspillage_predit_pourcentage
2015-12-18,14973.0,14431.0,19066.0,0.0,0.0,0.0,0.0,"['REPAS POUR LA PLANETE', 'Concombres', 'Chili de légumes', 'Riz basmati', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,1.0,1614,2798,1398,0.0,0.0,0.0,0.0,Vendredi,51,Decembre,2015-2016,0.0,542.0,3.619849061644293,0,0,0,0.0,0.0,"['REPAS POUR LA PLANETE', 'Concombres']",['Chili de légumes'],['Riz basmati'],['Yaourt bio'],,"['legumes autres', 'legumes autres']",['legumes autres'],['Riz'],['Lait'],,0,0,0,1,0,14431.0,13347.350666666662,-1083.6493333333383,-8.118834669112402
2016-01-04,14072.0,13276.0,19066.0,2.5,1.0,0.0,0.0,"['Oeufs durs mayo', 'Hachis parmentier', 'Salade de mâche', 'Crème dessert vanille']",0.0,0.0,0.0,0.0,1.0,0.0,3881,7405,196,0.0,0.0,0.0,0.0,Lundi,1,Janvier,2015-2016,0.0,796.0,5.656623081296191,0,1,0,0.0,0.0,"['Oeufs durs mayo', 'Salade de mâche']",['Hachis parmentier'],,,['Crème dessert vanille'],"['oeufs', 'legumes autres']",['Pomme de terre'],,,['Lait'],0,0,0,0,0,13276.0,13276.778333333332,0.7783333333318296,0.005862365957995305
2016-01-05,14354.0,13666.0,19066.0,0.0,0.0,0.0,0.0,"['Pamplemousse', 'Jambon fumé', 'Lentilles bio', 'Gervais maxi fraise']",0.0,0.0,0.0,0.0,0.0,0.0,3881,7405,196,0.0,0.0,0.0,0.0,Mardi,1,Janvier,2015-2016,0.0,688.0,4.793089034415494,1,1,0,0.0,0.0,"['Pamplemousse', 'Jambon fumé']",,['Lentilles bio'],['Gervais maxi fraise'],,"['agrumes', 'Porc']",,['Legumineuse autre'],['Lait'],,0,0,1,0,0,13666.0,13698.051000000003,32.051000000003114,0.2339821920651566
2016-01-07,14390.0,13795.0,19066.0,0.0,0.0,0.0,0.0,"['Pâté bio', 'cornichons', 'Rôti de dinde', 'Ratatouille agro', 'Tomme noire', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,3881,7405,196,0.0,0.0,1.0,0.0,Jeudi,1,Janvier,2015-2016,0.0,595.0,4.1348158443363445,0,1,0,0.0,0.0,['Pâté bio'],['Rôti de dinde'],"['cornichons', 'Ratatouille agro']",['Tomme noire'],['Clémentines'],['Porc'],['Volaille'],"['legumes autres', 'legumes autres']",['Lait'],['agrumes'],1,0,0,0,0,13795.0,13782.680166666662,-12.319833333338465,-0.0893863398436388
2016-01-08,15171.0,15057.0,19066.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Haché de poisson', 'Epinards à la creme', 'Fondu au chèvre', 'Galette des rois avec chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,3881,7405,196,0.0,0.0,0.0,0.0,Vendredi,1,Janvier,2015-2016,0.0,114.0,0.7514336563179751,0,0,0,0.0,0.0,['Carottes râpées bio'],['Haché de poisson'],['Epinards à la creme'],['Fondu au chèvre'],['Galette des rois avec chocolat'],['legumes racines'],['Poissons'],['legumes autres'],['Fromage'],['Blé Seigle'],1,0,0,0,0,15057.0,14935.15283333333,-121.84716666667009,-0.815841444854337
2016-01-11,14088.0,13436.0,19066.0,0.0,0.0,0.0,0.0,"['Potage légumes / croûtons', 'Sauté de porc à la moutarde', 'Poêlée de légumes Collet', 'Edam', 'Gouda', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,2832,4319,551,0.0,0.0,0.0,0.0,Lundi,2,Janvier,2015-2016,0.0,652.0,4.628052243043725,1,1,0,0.0,0.0,['Potage légumes / croûtons'],['Sauté de porc à la moutarde'],['Poêlée de légumes Collet'],"['Edam', 'Gouda']",['Banane'],['legumes autres'],['Porc'],['legumes autres'],"['Fromage', 'Fromage']",['Banane'],0,0,0,0,0,13436.0,13396.986666666666,-39.01333333333423,-0.29120976458388326
2016-01-12,15031.0,14386.0,19066.0,0.0,0.0,0.0,0.0,"['Pizza', 'Poisson meunière', 'brocolis à la crème', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,2832,4319,551,0.0,0.0,0.0,0.0,Mardi,2,Janvier,2015-2016,0.0,645.0,4.291131661233451,0,0,0,0.0,0.0,,"['Pizza', 'Poisson meunière']",['brocolis à la crème'],,['Poire'],,"['Fromage', 'Poissons']",['legumes autres'],,['fruits autre'],0,0,0,0,0,14386.0,14427.70633333333,41.706333333329894,0.28907112724475725
2016-01-14,14384.0,13755.0,19066.0,0.6,1.0,0.0,0.0,"['Chou rave râpé', 'Rôti de boeuf', 'Frites', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,2832,4319,551,0.0,0.0,0.0,0.0,Jeudi,2,Janvier,2015-2016,0.0,629.0,4.372914349276974,0,1,0,0.0,0.0,['Chou rave râpé'],['Rôti de boeuf'],['Frites'],,['Flan caramel'],['type chou'],['Boeuf'],['pomme de terre'],,['Lait'],0,0,0,0,0,13755.0,13747.592333333332,-7.407666666667865,-0.05388337453611233
2016-01-15,14993.0,14429.0,19066.0,0.0,0.0,0.0,0.0,"['Salade au thon', 'Steak de soja sauce tomate', 'Riz basmati', 'Yaourt fermier bio']",0.0,0.0,0.0,0.0,0.0,0.0,2832,4319,551,0.0,0.0,0.0,0.0,Vendredi,2,Janvier,2015-2016,0.0,564.0,3.761755485893417,0,0,1,0.0,0.0,['Salade au thon'],['Steak de soja sauce tomate'],['Riz basmati'],['Yaourt fermier bio'],,['Poissons'],['Soja et composé'],['Riz'],['Lait'],,0,0,0,1,0,14429.0,14441.651666666663,12.651666666663004,0.08760539970552542
2016-01-18,14095.0,13195.0,19066.0,0.0,0.0,0.0,0.0,"['Endives/demi-oeuf', 'Haché de poulet', 'Petits pois', 'semoule au lait']",0.0,0.0,0.0,0.0,0.0,0.0,4255,5312,899,0.0,0.0,1.0,0.0,Lundi,3,Janvier,2015-2016,0.0,900.0,6.385242993969492,0,1,0,0.0,0.0,['Endives/demi-oeuf'],['Haché de poulet'],['Petits pois'],,['semoule au lait'],['oeufs'],['Volaille'],['Legumineuse autre'],,['Blé Seigle'],0,0,0,0,0,13195.0,13193.928500000002,-1.0714999999981956,-0.008121159668238277
2016-01-19,14253.0,13445.0,19066.0,0.0,0.0,0.0,0.0,"['Salade de lentilles bio (Lentilles bio,maïs, surimi)', 'Sauté de veau', 'Purée de légumes verts', 'Mimolette', 'Kiwi bio']",0.0,0.0,0.0,0.0,0.0,0.0,4255,5312,899,0.0,0.0,1.0,0.0,Mardi,3,Janvier,2015-2016,0.0,808.0,5.668981968708343,0,1,0,0.0,0.0,['Salade de lentilles bio (Lentilles bio'],['Sauté de veau'],"['maïs', 'surimi)', 'Purée de légumes verts']",['Mimolette'],['Kiwi bio'],['Legumineuse autre'],['Veau'],"['Mais', 'Crustacés', 'legumes autres']",['Lait'],['fruits autre'],1,0,0,0,1,13445.0,13452.710999999996,7.710999999995693,0.05731930166340223
2016-01-21,14399.0,13727.0,19066.0,0.0,0.0,0.0,0.0,"['Concombres à la vinaigrette', 'Timbale de pâtes', 'aux lardons et râpé', 'Ile flottante']",0.0,0.0,0.0,0.0,0.0,0.0,4255,5312,899,0.0,0.0,0.0,0.0,Jeudi,3,Janvier,2015-2016,0.0,672.0,4.666990763247448,1,1,0,0.0,0.0,['Concombres à la vinaigrette'],['Timbale de pâtes'],['aux lardons et râpé'],,['Ile flottante'],['legumes autres'],['Blé Seigle'],['Porc'],,['Lait'],0,0,0,0,0,13727.0,13729.452999999996,2.452999999995882,0.01786669869510375
2016-01-22,15165.0,14421.0,19066.0,0.0,0.0,0.0,0.0,"['Betteraves', 'Poisson beurre blanc', 'Potatoes roty  Mac Cain', 'Belle de Nantes', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,4255,5312,899,0.0,0.0,0.0,0.0,Vendredi,3,Janvier,2015-2016,0.0,744.0,4.906033630069238,0,0,0,0.0,0.0,['Betteraves'],['Poisson beurre blanc'],['Belle de Nantes'],,['Pomme bio'],['légumes racines'],['Poissons'],['pomme de terre'],,['fruits autre'],0,0,0,0,1,14421.0,14414.783500000001,-6.216499999998632,-0.043125864498753184
2016-01-25,13926.0,13196.0,19066.0,0.0,0.0,0.0,0.0,"['Mâche au chèvre', ""Poulet d'Ancenis"", 'Purée de pommes de terre', 'Ananas chantilly']",0.0,0.0,0.0,0.0,0.0,0.0,10621,7443,2021,0.0,0.0,0.0,0.0,Lundi,4,Janvier,2015-2016,0.0,730.0,5.241993393652161,0,1,0,0.0,0.0,['Mâche au chèvre'],['Poulet dAncenis'],['Purée de pommes de terre'],,['Ananas chantilly'],['Fromage'],['Volaille'],['pomme de terre'],,['fruits autre'],0,0,0,0,0,13196.0,13185.990500000004,-10.009499999996478,-0.07591011081038224
2016-01-28,14386.0,13625.0,19066.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Sauté de boeuf BBC', 'Choux fleurs au gratin ( agro)', 'Chaussée aux moines', 'Eclair chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,10621,7443,2021,0.0,0.0,0.0,0.0,Jeudi,4,Janvier,2015-2016,0.0,761.0,5.289865146670374,0,1,0,0.0,0.0,['Carottes râpées bio'],['Sauté de boeuf BBC'],"['Choux fleurs au gratin ( agro)', 'Chaussée aux moines']",,['Eclair chocolat'],['legumes racines'],['Boeuf'],"['type chou', 'pomme de terre']",,['Sucre blanc'],1,0,0,0,0,13625.0,13554.025499999994,-70.97450000000572,-0.5236414820084686
2016-01-29,15112.0,14426.0,19066.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Poisson pané', 'ratatouille agro', 'Edam', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,10621,7443,2021,0.0,0.0,0.0,0.0,Vendredi,4,Janvier,2015-2016,0.0,686.0,4.539438856537851,0,0,0,0.0,0.0,,"['Crêpe au fromage', 'Poisson pané']",['ratatouille agro'],['Edam'],['Clémentines'],,"['Blé Seigle', 'Poissons']",['legumes autres'],['Fromage'],['agrumes'],0,0,0,0,0,14426.0,14351.780500000003,-74.21949999999742,-0.5171448936248532
2016-02-01,14095.0,13110.0,19066.0,0.0,0.0,0.0,0.0,"['Tarte au fromage', 'Pilon de poulet confit', 'Petits pois', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,5160,4579,2311,0.0,0.0,0.0,0.0,Lundi,5,Fevrier,2015-2016,0.0,985.0,6.9882937211777225,0,1,0,0.0,0.0,,"['Tarte au fromage', 'Pilon de poulet confit']",['Petits pois'],,['Orange'],,"['Fromage', 'Volaille']",['Legumineuse autre'],,['agrumes'],0,0,0,0,0,13110.0,13066.640666666668,-43.35933333333196,-0.3318322929315927
2016-02-02,14969.0,14031.0,19066.0,0.0,0.0,0.0,0.0,"['Choux rouges bio', 'Poisson aux petits légumes', 'Riz', 'Crêpe /confiture muroise bio', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,5160,4579,2311,0.0,0.0,1.0,0.0,Mardi,5,Fevrier,2015-2016,0.0,938.0,6.266283652882624,0,0,0,0.0,0.0,,['Poisson aux petits légumes'],"['Choux rouges bio', 'Riz']",['Lait bio'],['Crêpe /confiture muroise bio'],,['Poissons'],"['type chou', 'Riz']",['Lait'],['Blé Seigle'],0,0,1,1,1,14031.0,13396.58566666667,-634.4143333333304,-4.7356419696690155
2016-02-04,14396.0,13022.0,19066.0,2.8,1.0,0.0,0.0,"['Concombres vgte', 'Lasagnes', 'Salade verte', 'Fromage blanc/abricots secs']",0.0,0.0,0.0,0.0,0.0,0.0,5160,4579,2311,0.0,0.0,0.0,0.0,Jeudi,5,Fevrier,2015-2016,0.0,1374.0,9.544317866073907,0,1,0,0.0,0.0,"['Concombres vgte', 'Salade verte']",['Lasagnes'],,['Fromage blanc/abricots secs'],,"['legumes autres', 'legumes autres']",['Blé Seigle'],,['Lait'],,0,0,0,0,0,13022.0,13134.763666666664,112.763666666664,0.8585130994997272
2016-02-05,14997.0,13503.0,19066.0,2.8,1.0,0.0,0.0,"['Potage potiron', 'Tortilla', 'Courgettes à la tomate', 'Camembert', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,5160,4579,2311,0.0,0.0,0.0,0.0,Vendredi,5,Fevrier,2015-2016,0.0,1494.0,9.961992398479696,0,0,0,0.0,0.0,['Potage potiron'],['Tortilla'],['Courgettes à la tomate'],['Camembert'],['Banane'],['type citrouille'],['Oeufs'],['legumes autres'],['Fromage'],['Banane'],0,0,0,0,0,13503.0,13528.790166666664,25.790166666663936,0.19063172943732878
2016-02-22,14144.0,13057.0,19066.0,2.8,1.0,0.0,0.0,"['Potage aux légumes', 'Lasagnes', 'Salade de mâche', 'Flan caramel']",0.0,0.0,0.0,1.0,0.0,0.0,19875,6186,2271,0.0,0.0,0.0,0.0,Lundi,8,Fevrier,2015-2016,0.0,1087.0,7.685237556561086,0,1,0,0.0,0.0,"['Potage aux légumes', 'Salade de mâche']",['Lasagnes'],,,['Flan caramel'],"['Légumes', 'legumes autres']",['Blé Seigle'],,,['Lait'],0,0,0,0,0,13057.0,12970.538333333332,-86.46166666666795,-0.6666004482209332
2016-02-23,14444.0,13505.0,19066.0,2.8,1.0,0.0,0.0,"['Choux blancs bio à la mimolette', 'jambon fumée', 'jambon de dinde', 'sauce poivre', 'Galettes brocolis / carottes', 'Beignet chocolat']",0.0,0.0,0.0,1.0,0.0,0.0,19875,6186,2271,0.0,0.0,0.0,0.0,Mardi,8,Fevrier,2015-2016,0.0,939.0,6.500969260592633,1,1,0,0.0,0.0,"['Choux blancs bio à la mimolette', 'jambon fumée', 'jambon de dinde']",,['sauce poivre'],,['Beignet chocolat'],"['type chou', 'Porc', 'Volaille']",,['legumes autres'],,['Blé Seigle'],1,0,0,0,0,13505.0,13513.264000000003,8.264000000002852,0.06115472916094032
2016-02-25,14459.0,13719.0,19066.0,2.8,1.0,0.0,0.0,"['Nouvel an chinois', 'Nem', 'Canard sauce aigre douce', 'Riz basmati', 'Salade de fruits exotiques et Lychee au sirop']",0.0,0.0,0.0,1.0,0.0,0.0,19875,6186,2271,0.0,0.0,0.0,0.0,Jeudi,8,Fevrier,2015-2016,0.0,740.0,5.1179196348295175,0,1,0,0.0,0.0,,['Canard sauce aigre douce'],['Riz basmati'],,['Salade de fruits exotiques et Lychee au sirop'],,['Canard'],['Riz'],,['Fruits'],0,0,0,0,0,13719.0,13689.312999999998,-29.687000000001717,-0.21686259931379845
2016-02-26,15096.0,14329.0,19066.0,2.8,1.0,0.0,0.0,"['Taboulé', 'Nuggets de poisson', 'Epinards', 'Fromage Belle de Nantes bio', 'Pomme bio']",0.0,0.0,0.0,1.0,0.0,0.0,19875,6186,2271,0.0,0.0,0.0,0.0,Vendredi,8,Fevrier,2015-2016,0.0,767.0,5.080816110227875,0,0,1,0.0,0.0,['Taboulé'],['Nuggets de poisson'],['Epinards'],['Fromage Belle de Nantes bio'],['Pomme bio'],['legumes autres'],['Poissons'],['legumes autres'],['Lait'],['fruits autre'],0,0,0,1,1,14329.0,14343.391666666665,14.391666666664605,0.10033656614223349
2016-02-29,14180.0,13030.0,19066.0,2.8,1.0,0.0,0.0,"['Salade de lentilles bio (lentilles bio, maïs, gruyère)', 'Saucisse de Toulouse bio', 'Marmelade de pommes', 'Orange']",0.0,0.0,0.0,0.0,1.0,0.0,21810,7825,744,0.0,0.0,0.0,0.0,Lundi,9,Fevrier,2015-2016,0.0,1150.0,8.110014104372356,1,1,0,0.0,0.0,['Salade de lentilles bio (lentilles bio'],['Saucisse de Toulouse bio'],['maïs'],['gruyère)'],"['Marmelade de pommes', 'Orange']",['Légumes'],['Porc'],['Mais'],['Fromage'],"['fruits autre', 'agrumes']",1,1,0,0,0,13030.0,13281.8205,251.8204999999998,1.8959787929674237
2016-03-01,14804.0,13992.0,19066.0,2.8,1.0,0.0,0.0,"['Carottes râpées bio', 'Poisson en sauce marmite du Perray', 'Pommes de terre sautés (potatoes roty)', 'Liégeois chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,21810,7825,744,0.0,0.0,0.0,0.0,Mardi,9,Mars,2015-2016,0.0,812.0,5.48500405295866,0,0,0,0.0,0.0,['Carottes râpées bio'],['Poisson en sauce marmite du Perray'],['Pommes de terre sautés (potatoes roty)'],,['Liégeois chocolat'],['legumes racines'],['Poisson'],['Pomme de terre'],,['Lait'],1,0,0,0,0,13992.0,13566.458833333329,-425.5411666666714,-3.136715128793225
2016-03-03,14363.0,13363.0,19066.0,2.8,1.0,0.0,0.0,"['Salade verte aux noix', 'Sauté de veau bio\r\n des Pays de Loire', 'Pâtes bio', 'Yaourt bio']",0.0,0.0,0.0,0.0,0.0,0.0,21810,7825,744,0.0,0.0,0.0,0.0,Jeudi,9,Mars,2015-2016,0.0,1000.0,6.962333774281139,0,1,0,0.0,0.0,['Salade verte aux noix'],['Sauté de veau bio\\r\\n des Pays de Loire'],['Pâtes bio'],['Yaourt bio'],,['Salade'],['Veau'],['Pâtes'],['Lait'],,0,1,1,1,0,13363.0,13331.9645,-31.035499999999956,-0.23279014881865276
2016-03-04,15059.0,13878.0,19066.0,2.8,1.0,0.0,0.0,"['Roulé au fromage', 'Omelette', 'Confit Ratatouille/riz', 'Camembert', 'Kiwi bio']",0.0,0.0,0.0,0.0,0.0,0.0,21810,7825,744,0.0,0.0,1.0,0.0,Vendredi,9,Mars,2015-2016,0.0,1181.0,7.8424862208646,0,0,0,0.0,0.0,,"['Roulé au fromage', 'Omelette', 'Confit Ratatouille/riz']",,['Camembert'],['Kiwi bio'],,"['Fromage', 'oeufs', 'Légumes']",,['Fromage'],['fruits autre'],0,0,0,0,1,13878.0,13895.0895,17.089500000000044,0.1229894920791985
2016-03-07,14162.0,12846.0,19066.0,2.8,1.0,0.0,0.0,"['Endives au surimi et pommes', 'chili de boeuf Socopa BBC', 'riz basmati', 'Crème caramel']",0.0,0.0,0.0,0.0,0.0,0.0,9712,4282,1016,0.0,0.0,0.0,0.0,Lundi,10,Mars,2015-2016,0.0,1316.0,9.292472814574213,0,1,0,0.0,0.0,['Endives au surimi et pommes'],['chili de boeuf Socopa BBC'],['riz basmati'],,['Crème caramel'],['Légumes'],['Boeuf'],['Riz'],,['Lait'],0,0,0,0,0,12846.0,12907.116166666667,61.116166666666686,0.4735075277659818
2016-03-08,14506.0,13118.0,19066.0,1.7,1.0,0.0,0.0,"['Choux rouges bio au chèvre', 'Rôti de porc', 'ketchup', 'Pommes noisettes', 'Yaourt mixé aux fruits']",0.0,0.0,0.0,0.0,0.0,0.0,9712,4282,1016,0.0,0.0,0.0,0.0,Mardi,10,Mars,2015-2016,0.0,1388.0,9.56845443264856,1,1,0,0.0,0.0,['Choux rouges bio au chèvre'],['Rôti de porc'],"['ketchup', 'Pommes noisettes']",,['Yaourt mixé aux fruits'],['Légumes'],['Porc'],"['Tomates', 'Pomme de terre']",,['Lait'],1,0,0,0,0,13118.0,13726.7575,608.7574999999997,4.434823737506834
2016-03-10,14282.0,13203.0,19066.0,2.8,1.0,0.0,0.0,"['Salade maïs / betteraves', 'Paupiette de dinde', 'Poêlée rustique OFD', 'Tomme noire', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,9712,4282,1016,0.0,0.0,0.0,0.0,Jeudi,10,Mars,2015-2016,0.0,1079.0,7.554964290715586,0,1,0,0.0,0.0,['Salade maïs / betteraves'],['Paupiette de dinde'],['Poêlée rustique OFD'],['Tomme noire'],['Banane'],['Légumes'],['Volaille'],['Légumes'],['Lait'],['Banane'],0,0,0,0,0,13203.0,13219.8545,16.85449999999946,0.12749383890722443
2016-03-11,15045.0,13863.0,19066.0,2.8,1.0,0.0,0.0,"['Concombres', 'Poisson meunière', 'Flan de poireaux / carottes bio', 'Cantal', 'Tarte grillée aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,9712,4282,1016,0.0,0.0,0.0,0.0,Vendredi,10,Mars,2015-2016,0.0,1182.0,7.856430707876371,0,0,0,0.0,0.0,"['Concombres', 'Flan de poireaux / carottes bio']",['Poisson meunière'],,['Cantal'],['Tarte grillée aux pommes'],"['legumes autres', 'Légumes']",['Poissons'],,['Fromage'],['fruits autre'],1,0,0,0,0,13863.0,13864.889500000001,1.889500000001135,0.013627948495378451
2016-03-14,13831.0,12635.0,19066.0,2.8,1.0,0.0,0.0,"['Pizza', 'Pilons de poulet confit', 'Haricots verts/beurre', 'Edam', 'Ananas']",0.0,0.0,0.0,0.0,0.0,0.0,17948,7503,1695,0.0,0.0,1.0,0.0,Lundi,11,Mars,2015-2016,0.0,1196.0,8.647241703419853,0,1,0,0.0,0.0,,"['Pizza', 'Pilons de poulet confit']",['Haricots verts/beurre'],['Edam'],['Ananas'],,"['Fromage', 'Volaille']",['Légumes'],['Fromage'],['fruits autre'],0,0,0,0,0,12635.0,12666.676000000005,31.676000000004933,0.250073499945881
2016-03-15,14285.0,13220.0,19066.0,2.8,1.0,0.0,0.0,"['Salade de riz californien', 'Cassolette de poisson', 'Gratinée de légumes', 'Crème de gruyère', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,17948,7503,1695,0.0,0.0,0.0,0.0,Mardi,11,Mars,2015-2016,0.0,1065.0,7.455372768638432,0,0,0,0.0,0.0,['Salade de riz californien'],"['Cassolette de poisson', 'Gratinée de légumes', 'Crème de gruyère']",,,['Pomme bio'],['Riz'],"['Poisson', 'legumes autres', 'Fromage']",,,['fruits autre'],0,0,0,0,1,13220.0,13447.70916666667,227.70916666666926,1.6932933620478672
2016-03-17,14155.0,13263.0,19066.0,2.8,1.0,0.0,0.0,"['Chou rave bio', 'Sauté de boeuf', 'Pomme noisettes', 'Fromage blanc / abricot sec']",0.0,0.0,0.0,0.0,0.0,0.0,17948,7503,1695,0.0,0.0,0.0,0.0,Jeudi,11,Mars,2015-2016,0.0,892.0,6.30166019074532,0,1,0,0.0,0.0,,['Sauté de boeuf'],['Chou rave bio'],,"['Pomme noisettes', 'Fromage blanc / abricot sec']",,['Boeuf'],['type chou'],,"['fruits autre', 'Lait']",0,0,1,0,0,13263.0,13259.436333333339,-3.5636666666614474,-0.026876456714095963
2016-03-18,14878.0,13874.0,19066.0,2.8,1.0,0.0,0.0,"['Mâche / demi-oeuf', 'Galette de soja tomate/basilic', 'sauce tomate', 'Pâtes bio', 'Sojasun citron']",0.0,0.0,0.0,0.0,0.0,0.0,17948,7503,1695,0.0,0.0,0.0,0.0,Vendredi,11,Mars,2015-2016,0.0,1004.0,6.748218846619169,0,0,0,0.0,0.0,['Mâche / demi-oeuf'],['Galette de soja tomate/basilic'],"['sauce tomate', 'Pâtes bio']",['Sojasun citron'],,['oeufs'],['Soja'],"['Sauce', 'Pâtes']",['Soja'],,0,0,1,0,0,13874.0,13883.187833333332,9.187833333331582,0.0661795651231609
2016-03-21,13960.0,13159.0,19066.0,2.8,1.0,0.0,0.0,"['Endives à la mimolette', 'filet de poulet', 'Ratatouille agro', 'Fondant au chocolat', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,10722,8857,1165,0.0,0.0,0.0,0.0,Lundi,12,Mars,2015-2016,0.0,801.0,5.737822349570201,0,1,0,0.0,0.0,['Endives à la mimolette'],['filet de poulet'],['Ratatouille agro'],['Lait bio'],['Fondant au chocolat'],['Légumes'],['Volaille'],['legumes autres'],['Lait'],['Chocolat'],0,0,0,1,0,13159.0,13280.414500000004,121.41450000000441,0.9142372777596991
2016-03-22,14142.0,13292.0,19066.0,2.8,1.0,0.0,0.0,"['Salade Sombrero 5/1', 'sauté de veau', 'Purée de légumes verts', 'Gruyère', 'Salade de fruits frais']",0.0,0.0,0.0,0.0,0.0,0.0,10722,8857,1165,0.0,0.0,0.0,0.0,Mardi,12,Mars,2015-2016,0.0,850.0,6.010465280724084,0,1,0,0.0,0.0,['Salade Sombrero 5/1'],['sauté de veau'],['Purée de légumes verts'],['Gruyère'],['Salade de fruits frais'],['Salade'],['Veau'],['legumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0,13292.0,13273.396833333336,-18.603166666664038,-0.1401537745028922
2016-03-25,15093.0,14364.0,19066.0,2.8,1.0,0.0,0.0,"['Betteraves', 'Poisson beurre blanc', 'pommes parisienne ( skin on) (Mac Cain frais)', 'fromage Belle de Nantes', 'Kiwi bio']",0.0,0.0,0.0,0.0,0.0,0.0,10722,8857,1165,0.0,0.0,1.0,0.0,Vendredi,12,Mars,2015-2016,0.0,729.0,4.83005366726297,0,0,0,0.0,0.0,['Betteraves'],['Poisson beurre blanc'],['pommes parisienne ( skin on) (Mac Cain frais)'],['fromage Belle de Nantes'],['Kiwi bio'],['légumes racines'],['Poissons'],['Pomme de terre'],['Fromage'],['fruits autre'],0,0,0,0,1,14364.0,14379.837166666666,15.837166666666235,0.11013453409178893
2016-03-29,14058.0,13504.0,19066.0,2.8,1.0,0.0,0.0,"['PPMS', 'Sandwich thon', 'Chips', 'Creme chocolat bio', 'Compote indiv']",0.0,0.0,1.0,0.0,0.0,0.0,3774,10779,3239,0.0,0.0,0.0,0.0,Mardi,13,Mars,2015-2016,0.0,554.0,3.940816616872955,0,0,0,0.0,0.0,,['Sandwich thon'],['Chips'],,"['Creme chocolat bio', 'Compote indiv']",,['Poisson'],['Pomme de terre'],,"['Chocolat', 'Fruits']",0,0,0,0,1,13504.0,13493.100833333332,-10.899166666667952,-0.08077584834868105
2016-04-01,15007.0,14368.0,19066.0,2.8,1.0,0.0,0.0,"['Tarte au fromage', 'Poisson meunière', 'Courgettes à la tomate', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,3774,10779,3239,0.0,0.0,0.0,0.0,Vendredi,13,Avril,2015-2016,0.0,639.0,4.258012927300593,0,0,0,0.0,0.0,,"['Tarte au fromage', 'Poisson meunière']",['Courgettes à la tomate'],,['Pomme bio'],,"['Fromage', 'Poissons']",['legumes autres'],,['fruits autre'],0,0,0,0,1,14368.0,14376.8875,8.887500000000728,0.06181796998829355
2016-04-18,13950.0,13199.0,19066.0,0.0,0.0,0.0,0.0,"['PA jeudi avec volaille', 'Radis / beurre', 'Paëlla', 'Yaourt fermier  bio']",0.0,0.0,0.0,1.0,0.0,0.0,539,7321,1836,0.0,0.0,0.0,0.0,Lundi,16,Avril,2015-2016,0.0,751.0,5.383512544802867,0,1,0,0.0,0.0,['Radis / beurre'],"['PA jeudi avec volaille', 'Paëlla']",,,['Yaourt fermier  bio'],['legumes racines'],"['Volaille', 'Riz']",,,['Lait'],0,0,0,0,1,13199.0,13191.084166666667,-7.915833333332557,-0.06000896691521039
